Product,Brand,Price,SaleDate,Quantity,Region,RAM,ROM,Year,Month,Day,Revenue,Prev_Quantity,Growth_Rate_%,Trend
Mobile Phone,Lenovo,31401.0,2024-06-30,8,East,32GB,128GB,2024,6,30,251208.0,8,0.0,Stable
Laptop,Lenovo,92132.0,2024-06-30,1,North,12GB,1TB,2024,6,30,92132.0,8,-87.5,Baisse
Laptop,Lenovo,13286.0,2024-07-01,1,West,4GB,256GB,2024,7,1,13286.0,1,0.0,Stable
Laptop,Lenovo,73972.0,2024-07-02,2,East,16GB,1TB,2024,7,2,147944.0,1,100.0,Forte Hausse
Laptop,Lenovo,35627.0,2024-07-02,7,North,4GB,64GB,2024,7,2,249389.0,2,250.0,Forte Hausse
Mobile Phone,Lenovo,5171.0,2024-07-02,5,West,8GB,64GB,2024,7,2,25855.0,7,-28.57,Baisse
Laptop,Lenovo,141100.0,2024-07-02,3,Central,32GB,64GB,2024,7,2,423300.0,5,-40.0,Baisse
Laptop,Lenovo,139688.0,2024-07-04,1,East,32GB,256GB,2024,7,4,139688.0,3,-66.67,Baisse
Mobile Phone,Lenovo,103677.0,2024-07-06,4,Central,32GB,64GB,2024,7,6,414708.0,1,300.0,Forte Hausse
Laptop,Lenovo,119768.0,2024-07-06,4,Central,6GB,512GB,2024,7,6,479072.0,4,0.0,Stable
Mobile Phone,Lenovo,111697.0,2024-07-07,8,West,16GB,64GB,2024,7,7,893576.0,4,100.0,Forte Hausse
Laptop,Lenovo,95179.0,2024-07-07,5,Central,6GB,1TB,2024,7,7,475895.0,8,-37.5,Baisse
Laptop,Lenovo,20195.0,2024-07-08,5,West,6GB,1TB,2024,7,8,100975.0,5,0.0,Stable
Laptop,Lenovo,128326.0,2024-07-09,3,West,8GB,128GB,2024,7,9,384978.0,5,-40.0,Baisse
Mobile Phone,Lenovo,18757.0,2024-07-10,3,East,32GB,64GB,2024,7,10,56271.0,3,0.0,Stable
Mobile Phone,Lenovo,197172.0,2024-07-10,4,South,8GB,64GB,2024,7,10,788688.0,3,33.33,Forte Hausse
Laptop,Lenovo,136005.0,2024-07-10,4,West,16GB,256GB,2024,7,10,544020.0,4,0.0,Stable
Mobile Phone,Lenovo,65024.0,2024-07-10,2,Central,6GB,128GB,2024,7,10,130048.0,4,-50.0,Baisse
Mobile Phone,Lenovo,61513.0,2024-07-11,10,South,12GB,256GB,2024,7,11,615130.0,2,400.0,Forte Hausse
Mobile Phone,Lenovo,85750.0,2024-07-12,4,West,32GB,128GB,2024,7,12,343000.0,10,-60.0,Baisse
Mobile Phone,Lenovo,98346.0,2024-07-13,6,North,6GB,512GB,2024,7,13,590076.0,4,50.0,Forte Hausse
Mobile Phone,Lenovo,147400.0,2024-07-14,2,East,6GB,512GB,2024,7,14,294800.0,6,-66.67,Baisse
Mobile Phone,Lenovo,35828.0,2024-07-14,7,East,32GB,512GB,2024,7,14,250796.0,2,250.0,Forte Hausse
Laptop,Lenovo,141518.0,2024-07-14,8,West,12GB,256GB,2024,7,14,1132144.0,7,14.29,Forte Hausse
Mobile Phone,Lenovo,39144.0,2024-07-14,9,South,16GB,64GB,2024,7,14,352296.0,8,12.5,Forte Hausse
Laptop,Lenovo,117096.0,2024-07-14,1,West,6GB,1TB,2024,7,14,117096.0,9,-88.89,Baisse
Laptop,Lenovo,147678.0,2024-07-15,7,South,6GB,512GB,2024,7,15,1033746.0,1,600.0,Forte Hausse
Laptop,Lenovo,102325.0,2024-07-15,10,North,8GB,128GB,2024,7,15,1023250.0,7,42.86,Forte Hausse
Laptop,Lenovo,97717.0,2024-07-16,7,North,6GB,256GB,2024,7,16,684019.0,10,-30.0,Baisse
Laptop,Lenovo,75127.0,2024-07-18,6,South,12GB,512GB,2024,7,18,450762.0,7,-14.29,Baisse
Mobile Phone,Lenovo,129110.0,2024-07-19,4,North,4GB,256GB,2024,7,19,516440.0,6,-33.33,Baisse
Mobile Phone,Lenovo,166185.0,2024-07-22,1,North,12GB,1TB,2024,7,22,166185.0,4,-75.0,Baisse
Mobile Phone,Lenovo,197943.0,2024-07-22,1,Central,32GB,512GB,2024,7,22,197943.0,1,0.0,Stable
Mobile Phone,Lenovo,25779.0,2024-07-23,9,Central,12GB,1TB,2024,7,23,232011.0,1,800.0,Forte Hausse
Laptop,Lenovo,22803.0,2024-07-23,6,North,8GB,128GB,2024,7,23,136818.0,9,-33.33,Baisse
Laptop,Lenovo,190868.0,2024-07-25,9,North,32GB,64GB,2024,7,25,1717812.0,6,50.0,Forte Hausse
Mobile Phone,Lenovo,24511.0,2024-07-26,2,West,4GB,64GB,2024,7,26,49022.0,9,-77.78,Baisse
Mobile Phone,Lenovo,116459.0,2024-07-27,9,West,8GB,64GB,2024,7,27,1048131.0,2,350.0,Forte Hausse
Laptop,Lenovo,186035.0,2024-07-27,8,North,12GB,64GB,2024,7,27,1488280.0,9,-11.11,Baisse
Mobile Phone,Lenovo,199137.0,2024-07-27,5,West,32GB,256GB,2024,7,27,995685.0,8,-37.5,Baisse
Laptop,Lenovo,132845.0,2024-07-28,1,North,4GB,512GB,2024,7,28,132845.0,5,-80.0,Baisse
Mobile Phone,Lenovo,70104.0,2024-07-28,9,North,32GB,512GB,2024,7,28,630936.0,1,800.0,Forte Hausse
Laptop,Lenovo,156417.0,2024-07-28,10,West,16GB,512GB,2024,7,28,1564170.0,9,11.11,Forte Hausse
Mobile Phone,Lenovo,169737.0,2024-07-29,3,West,6GB,512GB,2024,7,29,509211.0,10,-70.0,Baisse
Mobile Phone,Lenovo,46321.0,2024-07-31,7,East,8GB,256GB,2024,7,31,324247.0,3,133.33,Forte Hausse
Laptop,Lenovo,143290.0,2024-07-31,5,North,16GB,1TB,2024,7,31,716450.0,7,-28.57,Baisse
Mobile Phone,Lenovo,111760.0,2024-08-01,2,West,6GB,512GB,2024,8,1,223520.0,5,-60.0,Baisse
Mobile Phone,Lenovo,136413.0,2024-08-02,9,East,32GB,512GB,2024,8,2,1227717.0,2,350.0,Forte Hausse
Mobile Phone,Lenovo,15169.0,2024-08-02,4,Central,6GB,128GB,2024,8,2,60676.0,9,-55.56,Baisse
Mobile Phone,Lenovo,19135.0,2024-08-02,6,South,32GB,128GB,2024,8,2,114810.0,4,50.0,Forte Hausse
Laptop,Lenovo,125400.0,2024-08-03,10,South,32GB,128GB,2024,8,3,1254000.0,6,66.67,Forte Hausse
Laptop,Lenovo,163677.0,2024-08-04,9,South,12GB,64GB,2024,8,4,1473093.0,10,-10.0,Baisse
Mobile Phone,Lenovo,66258.0,2024-08-06,5,South,4GB,64GB,2024,8,6,331290.0,9,-44.44,Baisse
Laptop,Lenovo,159875.0,2024-08-06,2,East,4GB,1TB,2024,8,6,319750.0,5,-60.0,Baisse
Laptop,Lenovo,96073.0,2024-08-07,7,South,12GB,128GB,2024,8,7,672511.0,2,250.0,Forte Hausse
Mobile Phone,Lenovo,102249.0,2024-08-09,8,South,32GB,64GB,2024,8,9,817992.0,7,14.29,Forte Hausse
Mobile Phone,Lenovo,187580.0,2024-08-10,5,West,16GB,1TB,2024,8,10,937900.0,8,-37.5,Baisse
Laptop,Lenovo,102780.0,2024-08-10,9,North,6GB,64GB,2024,8,10,925020.0,5,80.0,Forte Hausse
Laptop,Lenovo,41725.0,2024-08-10,5,North,8GB,256GB,2024,8,10,208625.0,9,-44.44,Baisse
Mobile Phone,Lenovo,192584.0,2024-08-11,6,Central,4GB,1TB,2024,8,11,1155504.0,5,20.0,Forte Hausse
Laptop,Lenovo,185166.0,2024-08-12,5,West,6GB,64GB,2024,8,12,925830.0,6,-16.67,Baisse
Mobile Phone,Lenovo,35766.0,2024-08-13,7,West,6GB,1TB,2024,8,13,250362.0,5,40.0,Forte Hausse
Mobile Phone,Lenovo,83210.0,2024-08-13,8,Central,6GB,128GB,2024,8,13,665680.0,7,14.29,Forte Hausse
Laptop,Lenovo,53709.0,2024-08-15,8,East,4GB,128GB,2024,8,15,429672.0,8,0.0,Stable
Mobile Phone,Lenovo,178608.0,2024-08-16,6,West,32GB,512GB,2024,8,16,1071648.0,8,-25.0,Baisse
Mobile Phone,Lenovo,137651.0,2024-08-17,4,Central,16GB,1TB,2024,8,17,550604.0,6,-33.33,Baisse
Mobile Phone,Lenovo,67540.0,2024-08-17,5,East,8GB,512GB,2024,8,17,337700.0,4,25.0,Forte Hausse
Mobile Phone,Lenovo,98928.0,2024-08-17,8,South,32GB,512GB,2024,8,17,791424.0,5,60.0,Forte Hausse
Laptop,Lenovo,125905.0,2024-08-18,1,Central,6GB,1TB,2024,8,18,125905.0,8,-87.5,Baisse
Laptop,Lenovo,114559.0,2024-08-19,3,Central,4GB,64GB,2024,8,19,343677.0,1,200.0,Forte Hausse
Mobile Phone,Lenovo,12762.0,2024-08-19,5,North,6GB,128GB,2024,8,19,63810.0,3,66.67,Forte Hausse
Mobile Phone,Lenovo,186999.0,2024-08-20,8,Central,16GB,512GB,2024,8,20,1495992.0,5,60.0,Forte Hausse
Mobile Phone,Lenovo,190325.0,2024-08-20,6,North,16GB,1TB,2024,8,20,1141950.0,8,-25.0,Baisse
Laptop,Lenovo,121118.0,2024-08-20,6,Central,12GB,64GB,2024,8,20,726708.0,6,0.0,Stable
Mobile Phone,Lenovo,13625.0,2024-08-20,4,North,8GB,512GB,2024,8,20,54500.0,6,-33.33,Baisse
Mobile Phone,Lenovo,118771.0,2024-08-20,3,West,8GB,1TB,2024,8,20,356313.0,4,-25.0,Baisse
Mobile Phone,Lenovo,54811.0,2024-08-20,3,Central,32GB,1TB,2024,8,20,164433.0,3,0.0,Stable
Laptop,Lenovo,125469.0,2024-08-24,8,Central,8GB,128GB,2024,8,24,1003752.0,3,166.67,Forte Hausse
Mobile Phone,Lenovo,105757.0,2024-08-24,5,East,6GB,64GB,2024,8,24,528785.0,8,-37.5,Baisse
Mobile Phone,Lenovo,45367.0,2024-08-25,8,East,4GB,128GB,2024,8,25,362936.0,5,60.0,Forte Hausse
Mobile Phone,Lenovo,77824.0,2024-08-25,2,West,4GB,1TB,2024,8,25,155648.0,8,-75.0,Baisse
Laptop,Lenovo,142394.0,2024-08-25,3,North,8GB,256GB,2024,8,25,427182.0,2,50.0,Forte Hausse
Laptop,Lenovo,173988.0,2024-08-25,3,Central,4GB,512GB,2024,8,25,521964.0,3,0.0,Stable
Laptop,Lenovo,100626.0,2024-08-25,7,West,12GB,1TB,2024,8,25,704382.0,3,133.33,Forte Hausse
Laptop,Lenovo,106391.0,2024-08-26,5,East,4GB,64GB,2024,8,26,531955.0,7,-28.57,Baisse
Laptop,Lenovo,68062.0,2024-08-26,8,East,6GB,512GB,2024,8,26,544496.0,5,60.0,Forte Hausse
Laptop,Lenovo,95270.0,2024-08-27,9,West,32GB,64GB,2024,8,27,857430.0,8,12.5,Forte Hausse
Mobile Phone,Lenovo,136874.0,2024-08-27,1,West,4GB,64GB,2024,8,27,136874.0,9,-88.89,Baisse
Laptop,Lenovo,27551.0,2024-08-27,7,South,12GB,64GB,2024,8,27,192857.0,1,600.0,Forte Hausse
Mobile Phone,Lenovo,52959.0,2024-08-28,7,West,12GB,1TB,2024,8,28,370713.0,7,0.0,Stable
Laptop,Lenovo,149764.0,2024-08-28,1,Central,32GB,1TB,2024,8,28,149764.0,7,-85.71,Baisse
Laptop,Lenovo,139421.0,2024-08-28,4,South,32GB,128GB,2024,8,28,557684.0,1,300.0,Forte Hausse
Mobile Phone,Lenovo,155852.0,2024-08-28,3,West,8GB,1TB,2024,8,28,467556.0,4,-25.0,Baisse
Mobile Phone,Lenovo,22594.0,2024-08-31,4,East,32GB,1TB,2024,8,31,90376.0,3,33.33,Forte Hausse
Mobile Phone,Lenovo,116646.0,2024-09-01,5,South,12GB,128GB,2024,9,1,583230.0,4,25.0,Forte Hausse
Mobile Phone,Lenovo,137730.0,2024-09-01,5,North,8GB,512GB,2024,9,1,688650.0,5,0.0,Stable
Mobile Phone,Lenovo,30542.0,2024-09-02,8,North,6GB,1TB,2024,9,2,244336.0,5,60.0,Forte Hausse
Laptop,Lenovo,194022.0,2024-09-03,3,West,12GB,512GB,2024,9,3,582066.0,8,-62.5,Baisse
Laptop,Lenovo,104048.0,2024-09-04,5,South,8GB,64GB,2024,9,4,520240.0,3,66.67,Forte Hausse
Mobile Phone,Lenovo,9248.0,2024-09-04,2,West,12GB,512GB,2024,9,4,18496.0,5,-60.0,Baisse
Mobile Phone,Lenovo,130681.0,2024-09-04,6,South,16GB,256GB,2024,9,4,784086.0,2,200.0,Forte Hausse
Mobile Phone,Lenovo,132449.0,2024-09-04,10,East,16GB,256GB,2024,9,4,1324490.0,6,66.67,Forte Hausse
Mobile Phone,Lenovo,47252.0,2024-09-05,7,East,12GB,512GB,2024,9,5,330764.0,10,-30.0,Baisse
Laptop,Lenovo,13063.0,2024-09-05,9,South,8GB,256GB,2024,9,5,117567.0,7,28.57,Forte Hausse
Laptop,Lenovo,195790.0,2024-09-06,3,West,8GB,256GB,2024,9,6,587370.0,9,-66.67,Baisse
Laptop,Lenovo,121319.0,2024-09-06,3,West,4GB,256GB,2024,9,6,363957.0,3,0.0,Stable
Mobile Phone,Lenovo,68347.0,2024-09-07,2,North,6GB,1TB,2024,9,7,136694.0,3,-33.33,Baisse
Mobile Phone,Lenovo,198021.0,2024-09-07,4,East,32GB,64GB,2024,9,7,792084.0,2,100.0,Forte Hausse
Mobile Phone,Lenovo,174447.0,2024-09-07,5,South,4GB,64GB,2024,9,7,872235.0,4,25.0,Forte Hausse
Laptop,Lenovo,20874.0,2024-09-08,2,West,32GB,256GB,2024,9,8,41748.0,5,-60.0,Baisse
Mobile Phone,Lenovo,21389.0,2024-09-08,3,Central,32GB,1TB,2024,9,8,64167.0,2,50.0,Forte Hausse
Laptop,Lenovo,144525.0,2024-09-08,4,Central,32GB,1TB,2024,9,8,578100.0,3,33.33,Forte Hausse
Laptop,Lenovo,63762.0,2024-09-08,5,South,4GB,64GB,2024,9,8,318810.0,4,25.0,Forte Hausse
Mobile Phone,Lenovo,112922.0,2024-09-09,7,Central,6GB,128GB,2024,9,9,790454.0,5,40.0,Forte Hausse
Mobile Phone,Lenovo,134125.0,2024-09-09,3,West,12GB,1TB,2024,9,9,402375.0,7,-57.14,Baisse
Mobile Phone,Lenovo,105579.0,2024-09-09,7,North,16GB,1TB,2024,9,9,739053.0,3,133.33,Forte Hausse
Laptop,Lenovo,168076.0,2024-09-10,3,North,4GB,512GB,2024,9,10,504228.0,7,-57.14,Baisse
Mobile Phone,Lenovo,192488.0,2024-09-11,2,South,8GB,1TB,2024,9,11,384976.0,3,-33.33,Baisse
Laptop,Lenovo,113546.0,2024-09-11,8,Central,12GB,256GB,2024,9,11,908368.0,2,300.0,Forte Hausse
Mobile Phone,Lenovo,194540.0,2024-09-12,7,North,32GB,64GB,2024,9,12,1361780.0,8,-12.5,Baisse
Laptop,Lenovo,29529.0,2024-09-13,6,South,16GB,128GB,2024,9,13,177174.0,7,-14.29,Baisse
Laptop,Lenovo,57751.0,2024-09-13,1,North,12GB,1TB,2024,9,13,57751.0,6,-83.33,Baisse
Laptop,Lenovo,87087.0,2024-09-14,9,West,8GB,512GB,2024,9,14,783783.0,1,800.0,Forte Hausse
Laptop,Lenovo,6607.0,2024-09-14,8,North,16GB,128GB,2024,9,14,52856.0,9,-11.11,Baisse
Laptop,Lenovo,41740.0,2024-09-15,2,North,32GB,128GB,2024,9,15,83480.0,8,-75.0,Baisse
Mobile Phone,Lenovo,45518.0,2024-09-15,10,Central,16GB,64GB,2024,9,15,455180.0,2,400.0,Forte Hausse
Mobile Phone,Lenovo,109176.0,2024-09-16,2,East,4GB,64GB,2024,9,16,218352.0,10,-80.0,Baisse
Laptop,Lenovo,6142.0,2024-09-17,9,West,32GB,1TB,2024,9,17,55278.0,2,350.0,Forte Hausse
Laptop,Lenovo,65566.0,2024-09-18,8,South,6GB,64GB,2024,9,18,524528.0,9,-11.11,Baisse
Mobile Phone,Lenovo,15843.0,2024-09-18,8,West,16GB,64GB,2024,9,18,126744.0,8,0.0,Stable
Mobile Phone,Lenovo,199094.0,2024-09-19,10,West,4GB,256GB,2024,9,19,1990940.0,8,25.0,Forte Hausse
Laptop,Lenovo,154239.0,2024-09-19,5,North,16GB,512GB,2024,9,19,771195.0,10,-50.0,Baisse
Laptop,Lenovo,37786.0,2024-09-20,10,South,8GB,1TB,2024,9,20,377860.0,5,100.0,Forte Hausse
Laptop,Lenovo,129629.0,2024-09-22,9,West,8GB,128GB,2024,9,22,1166661.0,10,-10.0,Baisse
Mobile Phone,Lenovo,83884.0,2024-09-23,2,East,4GB,1TB,2024,9,23,167768.0,9,-77.78,Baisse
Laptop,Lenovo,191828.0,2024-09-23,5,Central,8GB,1TB,2024,9,23,959140.0,2,150.0,Forte Hausse
Mobile Phone,Lenovo,155971.0,2024-09-25,2,East,32GB,256GB,2024,9,25,311942.0,5,-60.0,Baisse
Mobile Phone,Lenovo,184098.0,2024-09-26,7,South,4GB,256GB,2024,9,26,1288686.0,2,250.0,Forte Hausse
Mobile Phone,Lenovo,26900.0,2024-09-26,9,Central,8GB,1TB,2024,9,26,242100.0,7,28.57,Forte Hausse
Laptop,Lenovo,119921.0,2024-09-27,10,South,12GB,512GB,2024,9,27,1199210.0,9,11.11,Forte Hausse
Laptop,Lenovo,140500.0,2024-09-27,2,East,12GB,256GB,2024,9,27,281000.0,10,-80.0,Baisse
Laptop,Lenovo,45899.0,2024-09-27,10,East,8GB,1TB,2024,9,27,458990.0,2,400.0,Forte Hausse
Laptop,Lenovo,45278.0,2024-09-29,5,South,12GB,256GB,2024,9,29,226390.0,10,-50.0,Baisse
Mobile Phone,Lenovo,103215.0,2024-09-30,7,North,12GB,256GB,2024,9,30,722505.0,5,40.0,Forte Hausse
Mobile Phone,Lenovo,87923.0,2024-09-30,1,Central,12GB,1TB,2024,9,30,87923.0,7,-85.71,Baisse
Mobile Phone,Lenovo,96657.0,2024-10-01,9,South,12GB,1TB,2024,10,1,869913.0,1,800.0,Forte Hausse
Laptop,Lenovo,150678.0,2024-10-02,7,East,4GB,128GB,2024,10,2,1054746.0,9,-22.22,Baisse
Mobile Phone,Lenovo,146826.0,2024-10-02,4,South,4GB,1TB,2024,10,2,587304.0,7,-42.86,Baisse
Laptop,Lenovo,57465.0,2024-10-02,9,West,12GB,256GB,2024,10,2,517185.0,4,125.0,Forte Hausse
Mobile Phone,Lenovo,109663.0,2024-10-02,6,East,4GB,128GB,2024,10,2,657978.0,9,-33.33,Baisse
Mobile Phone,Lenovo,93572.0,2024-10-03,1,North,4GB,512GB,2024,10,3,93572.0,6,-83.33,Baisse
Mobile Phone,Lenovo,51819.0,2024-10-04,7,South,16GB,256GB,2024,10,4,362733.0,1,600.0,Forte Hausse
Mobile Phone,Lenovo,114666.0,2024-10-06,10,West,32GB,128GB,2024,10,6,1146660.0,7,42.86,Forte Hausse
Mobile Phone,Lenovo,102804.0,2024-10-06,6,West,16GB,128GB,2024,10,6,616824.0,10,-40.0,Baisse
Mobile Phone,Lenovo,151073.0,2024-10-07,7,Central,16GB,256GB,2024,10,7,1057511.0,6,16.67,Forte Hausse
Laptop,Lenovo,177469.0,2024-10-07,8,North,16GB,128GB,2024,10,7,1419752.0,7,14.29,Forte Hausse
Mobile Phone,Lenovo,83668.0,2024-10-09,5,East,8GB,256GB,2024,10,9,418340.0,8,-37.5,Baisse
Laptop,Lenovo,188726.0,2024-10-10,5,Central,8GB,64GB,2024,10,10,943630.0,5,0.0,Stable
Laptop,Lenovo,88531.0,2024-10-11,3,East,16GB,256GB,2024,10,11,265593.0,5,-40.0,Baisse
Mobile Phone,Lenovo,153136.0,2024-10-12,9,North,4GB,64GB,2024,10,12,1378224.0,3,200.0,Forte Hausse
Laptop,Lenovo,75470.0,2024-10-12,3,Central,6GB,64GB,2024,10,12,226410.0,9,-66.67,Baisse
Mobile Phone,Lenovo,63630.0,2024-10-12,7,North,16GB,128GB,2024,10,12,445410.0,3,133.33,Forte Hausse
Laptop,Lenovo,181826.0,2024-10-13,8,North,8GB,256GB,2024,10,13,1454608.0,7,14.29,Forte Hausse
Mobile Phone,Lenovo,65253.0,2024-10-14,6,West,8GB,64GB,2024,10,14,391518.0,8,-25.0,Baisse
Laptop,Lenovo,33276.0,2024-10-15,6,Central,8GB,128GB,2024,10,15,199656.0,6,0.0,Stable
Laptop,Lenovo,128785.0,2024-10-15,10,North,32GB,256GB,2024,10,15,1287850.0,6,66.67,Forte Hausse
Laptop,Lenovo,18757.0,2024-10-15,10,East,12GB,64GB,2024,10,15,187570.0,10,0.0,Stable
Mobile Phone,Lenovo,140558.0,2024-10-15,6,North,12GB,1TB,2024,10,15,843348.0,10,-40.0,Baisse
Laptop,Lenovo,60121.0,2024-10-17,10,North,6GB,64GB,2024,10,17,601210.0,6,66.67,Forte Hausse
Laptop,Lenovo,86645.0,2024-10-18,1,Central,4GB,256GB,2024,10,18,86645.0,10,-90.0,Baisse
Laptop,Lenovo,165301.0,2024-10-19,3,Central,12GB,512GB,2024,10,19,495903.0,1,200.0,Forte Hausse
Laptop,Lenovo,113887.0,2024-10-20,6,South,16GB,512GB,2024,10,20,683322.0,3,100.0,Forte Hausse
Mobile Phone,Lenovo,176089.0,2024-10-22,9,West,6GB,256GB,2024,10,22,1584801.0,6,50.0,Forte Hausse
Laptop,Lenovo,24333.0,2024-10-22,10,East,12GB,64GB,2024,10,22,243330.0,9,11.11,Forte Hausse
Laptop,Lenovo,58057.0,2024-10-22,10,West,16GB,512GB,2024,10,22,580570.0,10,0.0,Stable
Mobile Phone,Lenovo,126982.0,2024-10-23,1,East,16GB,256GB,2024,10,23,126982.0,10,-90.0,Baisse
Laptop,Lenovo,186374.0,2024-10-23,5,Central,32GB,128GB,2024,10,23,931870.0,1,400.0,Forte Hausse
Mobile Phone,Lenovo,87350.0,2024-10-24,7,North,12GB,1TB,2024,10,24,611450.0,5,40.0,Forte Hausse
Laptop,Lenovo,143352.0,2024-10-25,6,East,32GB,256GB,2024,10,25,860112.0,7,-14.29,Baisse
Laptop,Lenovo,56997.0,2024-10-25,1,South,6GB,64GB,2024,10,25,56997.0,6,-83.33,Baisse
Laptop,Lenovo,129771.0,2024-10-26,5,South,4GB,128GB,2024,10,26,648855.0,1,400.0,Forte Hausse
Mobile Phone,Lenovo,116767.0,2024-10-26,9,North,32GB,1TB,2024,10,26,1050903.0,5,80.0,Forte Hausse
Laptop,Lenovo,49204.0,2024-10-28,2,Central,16GB,1TB,2024,10,28,98408.0,9,-77.78,Baisse
Mobile Phone,Lenovo,178528.0,2024-10-28,4,South,32GB,256GB,2024,10,28,714112.0,2,100.0,Forte Hausse
Mobile Phone,Lenovo,36130.0,2024-10-28,8,South,32GB,512GB,2024,10,28,289040.0,4,100.0,Forte Hausse
Mobile Phone,Lenovo,74845.0,2024-10-29,10,North,12GB,512GB,2024,10,29,748450.0,8,25.0,Forte Hausse
Mobile Phone,Lenovo,77889.0,2024-10-29,3,East,8GB,64GB,2024,10,29,233667.0,10,-70.0,Baisse
Mobile Phone,Lenovo,43459.0,2024-10-30,4,West,6GB,64GB,2024,10,30,173836.0,3,33.33,Forte Hausse
Mobile Phone,Lenovo,150019.0,2024-10-30,2,North,8GB,256GB,2024,10,30,300038.0,4,-50.0,Baisse
Mobile Phone,Lenovo,62750.0,2024-10-30,10,Central,8GB,1TB,2024,10,30,627500.0,2,400.0,Forte Hausse
Laptop,Lenovo,75127.0,2024-10-30,1,Central,6GB,1TB,2024,10,30,75127.0,10,-90.0,Baisse
Laptop,Lenovo,24885.0,2024-10-31,2,West,32GB,512GB,2024,10,31,49770.0,1,100.0,Forte Hausse
Laptop,Lenovo,99833.0,2024-11-01,5,North,8GB,512GB,2024,11,1,499165.0,2,150.0,Forte Hausse
Mobile Phone,Lenovo,96659.0,2024-11-02,10,East,6GB,128GB,2024,11,2,966590.0,5,100.0,Forte Hausse
Laptop,Lenovo,156817.0,2024-11-04,4,Central,12GB,128GB,2024,11,4,627268.0,10,-60.0,Baisse
Laptop,Lenovo,197870.0,2024-11-04,9,Central,16GB,512GB,2024,11,4,1780830.0,4,125.0,Forte Hausse
Mobile Phone,Lenovo,128153.0,2024-11-04,4,North,16GB,1TB,2024,11,4,512612.0,9,-55.56,Baisse
Mobile Phone,Lenovo,147959.0,2024-11-05,3,North,4GB,256GB,2024,11,5,443877.0,4,-25.0,Baisse
Mobile Phone,Lenovo,87036.0,2024-11-06,9,West,32GB,256GB,2024,11,6,783324.0,3,200.0,Forte Hausse
Laptop,Lenovo,139264.0,2024-11-06,2,North,32GB,256GB,2024,11,6,278528.0,9,-77.78,Baisse
Laptop,Lenovo,143642.0,2024-11-06,9,North,12GB,64GB,2024,11,6,1292778.0,2,350.0,Forte Hausse
Laptop,Lenovo,67550.0,2024-11-06,10,North,16GB,128GB,2024,11,6,675500.0,9,11.11,Forte Hausse
Laptop,Lenovo,104661.0,2024-11-06,7,Central,32GB,1TB,2024,11,6,732627.0,10,-30.0,Baisse
Mobile Phone,Lenovo,12677.0,2024-11-08,8,North,6GB,1TB,2024,11,8,101416.0,7,14.29,Forte Hausse
Laptop,Lenovo,61942.0,2024-11-08,4,Central,12GB,256GB,2024,11,8,247768.0,8,-50.0,Baisse
Laptop,Lenovo,69917.0,2024-11-09,2,West,6GB,64GB,2024,11,9,139834.0,4,-50.0,Baisse
Laptop,Lenovo,124685.0,2024-11-10,4,East,32GB,64GB,2024,11,10,498740.0,2,100.0,Forte Hausse
Laptop,Lenovo,136013.0,2024-11-11,1,North,16GB,1TB,2024,11,11,136013.0,4,-75.0,Baisse
Laptop,Lenovo,7660.0,2024-11-13,3,West,8GB,128GB,2024,11,13,22980.0,1,200.0,Forte Hausse
Mobile Phone,Lenovo,43211.0,2024-11-13,3,South,4GB,256GB,2024,11,13,129633.0,3,0.0,Stable
Laptop,Lenovo,45056.0,2024-11-13,2,North,12GB,128GB,2024,11,13,90112.0,3,-33.33,Baisse
Mobile Phone,Lenovo,53556.0,2024-11-13,10,North,4GB,512GB,2024,11,13,535560.0,2,400.0,Forte Hausse
Laptop,Lenovo,86197.0,2024-11-14,2,East,32GB,64GB,2024,11,14,172394.0,10,-80.0,Baisse
Laptop,Lenovo,189473.0,2024-11-14,4,East,6GB,256GB,2024,11,14,757892.0,2,100.0,Forte Hausse
Laptop,Lenovo,146998.0,2024-11-14,2,East,12GB,64GB,2024,11,14,293996.0,4,-50.0,Baisse
Laptop,Lenovo,44632.0,2024-11-15,8,South,12GB,1TB,2024,11,15,357056.0,2,300.0,Forte Hausse
Mobile Phone,Lenovo,122317.0,2024-11-16,4,East,6GB,128GB,2024,11,16,489268.0,8,-50.0,Baisse
Mobile Phone,Lenovo,182362.0,2024-11-17,1,North,16GB,128GB,2024,11,17,182362.0,4,-75.0,Baisse
Laptop,Lenovo,42121.0,2024-11-18,5,North,12GB,128GB,2024,11,18,210605.0,1,400.0,Forte Hausse
Laptop,Lenovo,103497.0,2024-11-19,4,South,6GB,128GB,2024,11,19,413988.0,5,-20.0,Baisse
Laptop,Lenovo,52616.0,2024-11-19,7,East,4GB,128GB,2024,11,19,368312.0,4,75.0,Forte Hausse
Laptop,Lenovo,185665.0,2024-11-20,7,West,8GB,256GB,2024,11,20,1299655.0,7,0.0,Stable
Mobile Phone,Lenovo,146050.0,2024-11-20,1,Central,6GB,1TB,2024,11,20,146050.0,7,-85.71,Baisse
Mobile Phone,Lenovo,22913.0,2024-11-21,8,East,4GB,64GB,2024,11,21,183304.0,1,700.0,Forte Hausse
Mobile Phone,Lenovo,163388.0,2024-11-22,5,East,6GB,1TB,2024,11,22,816940.0,8,-37.5,Baisse
Laptop,Lenovo,187510.0,2024-11-22,3,East,4GB,128GB,2024,11,22,562530.0,5,-40.0,Baisse
